0.000529663   23.652
0.000544503   23.7833
0.000559758   23.9182
0.00057544   24.0569
0.000591562   24.1995
0.000608135   24.346
0.000625173   24.4966
0.000642688   24.6513
0.000660693   24.8104
0.000679204   24.9739
0.000698232   25.1419
0.000717794   25.3146
0.000737904   25.4921
0.000758578   25.6746
0.00077983   25.862
0.000801678   26.0547
0.000824138   26.2527
0.000847227   26.4563
0.000870964   26.6654
0.000895365   26.8804
0.00092045   27.1013
0.000946237   27.3283
0.000972747   27.5616
0.001   27.8013
0.00102802   28.0477
0.00105682   28.3009
0.00108643   28.5611
0.00111686   28.8285
0.00114815   29.1032
0.00118032   29.3856
0.00121339   29.6757
0.00124738   29.9739
0.00128233   30.2802
0.00131826   30.595
0.00135519   30.9185
0.00139316   31.2509
0.00143219   31.5924
0.00147231   31.9433
0.00151356   32.3039
0.00155597   32.6743
0.00159956   33.055
0.00164437   33.4461
0.00169044   33.8479
0.0017378   34.2607
0.00178649   34.6848
0.00183654   35.1205
0.00188799   35.5682
0.00194089   36.0281
0.00199526   36.5005
0.00205116   36.9859
0.00210863   37.4845
0.0021677   37.9967
0.00222844   38.5228
0.00229087   39.0632
0.00235505   39.6184
0.00242103   40.1886
0.00248886   40.7743
0.00255859   41.3759
0.00263027   41.9937
0.00270396   42.6284
0.00277971   43.2801
0.00285759   43.9495
0.00293765   44.6369
0.00301995   45.3429
0.00310456   46.0678
0.00319154   46.8123
0.00328095   47.5768
0.00337287   48.3617
0.00346737   49.1677
0.00356451   49.9953
0.00366438   50.845
0.00376704   51.7173
0.00387258   52.613
0.00398107   53.5324
0.00409261   54.4763
0.00420727   55.4452
0.00432514   56.4398
0.00444631   57.4607
0.00457088   58.5085
0.00469894   59.584
0.00483059   60.6878
0.00496592   61.8205
0.00510505   62.9829
0.00524807   64.1758
0.00539511   65.3997
0.00554626   66.6556
0.00570164   67.9441
0.00586138   69.266
0.0060256   70.6222
0.00619441   72.0133
0.00636796   73.4403
0.00654636   74.9039
0.00672977   76.4051
0.00691831   77.9446
0.00711214   79.5233
0.00731139   81.1421
0.00751623   82.802
0.00772681   84.5038
0.00794328   86.2484
0.00816582   88.0369
0.0083946   89.8701
0.00862979   91.7489
0.00887156   93.6745
0.00912011   95.6477
0.00937562   97.6695
0.00963829   99.741
0.00990832   101.863
0.0101859   104.037
0.0104713   106.264
0.0107647   108.544
0.0110662   110.879
0.0113763   113.27
0.011695   115.718
0.0120226   118.224
0.0123595   120.788
0.0127057   123.413
0.0130617   126.099
0.0134276   128.847
0.0138038   131.658
0.0141906   134.534
0.0145881   137.475
0.0149968   140.482
0.015417   143.556
0.0158489   146.699
0.016293   149.911
0.0167494   153.193
0.0172187   156.546
0.0177011   159.972
0.018197   163.47
0.0187068   167.042
0.0192309   170.689
0.0197697   174.411
0.0203236   178.21
0.020893   182.085
0.0214783   186.038
0.02208   190.069
0.0226986   194.178
0.0233346   198.367
0.0239883   202.635
0.0246604   206.983
0.0253513   211.411
0.0260615   215.919
0.0267917   220.508
0.0275423   225.177
0.0283139   229.926
0.0291072   234.756
0.0299226   239.665
0.030761   244.653
0.0316228   249.719
0.0325087   254.864
0.0334195   260.085
0.0343558   265.383
0.0353183   270.755
0.0363078   276.201
0.037325   281.719
0.0383707   287.307
0.0394457   292.963
0.0405509   298.685
0.0416869   304.471
0.0428549   310.319
0.0440555   316.225
0.0452898   322.187
0.0465586   328.2
0.047863   334.263
0.049204   340.37
0.0505825   346.519
0.0519996   352.703
0.0534564   358.92
0.0549541   365.164
0.0564937   371.429
0.0580764   377.71
0.0597035   384.001
0.0613762   390.295
0.0630957   396.587
0.0648634   402.869
0.0666807   409.134
0.0685488   415.375
0.0704693   421.582
0.0724436   427.748
0.0744732   433.864
0.0765597   439.92
0.0787046   445.908
0.0809096   451.818
0.0831764   457.638
0.0855067   463.359
0.0879023   468.969
0.0903649   474.458
0.0928966   479.813
0.0954993   485.022
0.0981748   490.074
0.100925   494.956
0.103753   499.654
0.10666   504.157
0.109648   508.45
0.11272   512.52
0.115878   516.354
0.119124   519.938
0.122462   523.258
0.125893   526.3
0.12942   529.05
0.133045   531.496
0.136773   533.622
0.140605   535.415
0.144544   536.863
0.148594   537.952
0.152757   538.67
0.157036   539.004
0.161436   538.942
0.165959   538.475
0.170608   537.59
0.175388   536.278
0.180302   534.531
0.185353   532.339
0.190546   529.697
0.195884   526.597
0.201372   523.035
0.207014   519.007
0.212814   514.51
0.218776   509.544
0.224905   504.108
0.231206   498.204
0.237684   491.836
0.244343   485.008
0.251189   477.728
0.258226   470.003
0.265461   461.844
0.272898   453.262
0.280543   444.272
0.288403   434.888
0.296483   425.128
0.304789   415.011
0.313329   404.558
0.322107   393.792
0.331131   382.736
0.340408   371.416
0.349945   359.86
0.359749   348.096
0.369828   336.153
0.380189   324.064
0.390841   311.858
0.401791   299.57
0.413048   287.232
0.42462   274.878
0.436516   262.541
0.448745   250.256
0.461318   238.056
0.474242   225.974
0.487528   214.042
0.501187   202.293
0.515229   190.756
0.529663   179.46
0.544503   168.434
0.559758   157.702
0.57544   147.289
0.591562   137.217
0.608135   127.504
0.625173   118.168
0.642688   109.224
0.660693   100.683
0.679204   92.5546
0.698232   84.8459
0.717794   77.5606
0.737904   70.7002
0.758578   64.2636
0.77983   58.247
0.801678   52.6444
0.824138   47.4475
0.847227   42.6461
0.870964   38.2279
0.895365   34.1791
0.92045   30.4842
0.946237   27.1266
0.972747   24.0888
1   21.3523
1.02802   18.8982
1.05682   16.7071
1.08643   14.7598
1.11686   13.037
1.14815   11.5196
1.18032   10.1892
1.21339   9.02783
1.24738   8.01849
1.28233   7.14488
1.31826   6.39171
1.35519   5.74474
1.39316   5.19077
1.43219   4.71769
1.47231   4.31452
1.51356   3.97132
1.55597   3.67923
1.59956   3.43039
1.64437   3.2179
1.69044   3.03574
1.7378   2.87871
1.78649   2.74239
1.83654   2.623
1.88799   2.5174
1.94089   2.42296
1.99526   2.33752
2.05116   2.25933
2.10863   2.18696
2.1677   2.11928
2.22844   2.05539
2.29087   1.99461
2.35505   1.93638
2.42103   1.88031
2.48886   1.82608
2.55859   1.77345
2.63027   1.72226
2.70396   1.67239
2.77971   1.62375
2.85759   1.57627
2.93765   1.5299
3.01995   1.48462
3.10456   1.44041
3.19154   1.39724
3.28095   1.3551
3.37287   1.31399
3.46737   1.27389
3.56451   1.23479
3.66438   1.19669
3.76704   1.15957
3.87258   1.12343
3.98107   1.08826
4.09261   1.05404
4.20727   1.02076
4.32514   0.988415
4.44631   0.956985
4.57088   0.926457
4.69894   0.896817
4.83059   0.868048
4.96592   0.840135
5.10505   0.813061
5.24807   0.786809
5.39511   0.761362
5.54626   0.736701
5.70164   0.712808
5.86138   0.689666
6.0256   0.667255
6.19441   0.645556
6.36796   0.624552
6.54636   0.604223
6.72977   0.584551
6.91831   0.565517
7.11214   0.547103
7.31139   0.529289
7.51623   0.51206
7.72681   0.495395
7.94328   0.479279
8.16582   0.463694
8.3946   0.448623
8.62979   0.434049
8.87156   0.419957
9.12011   0.406331
9.37562   0.393155
9.63829   0.380416
9.90832   0.368097
10.1859   0.356186
10.4713   0.344669
10.7647   0.333533
11.0662   0.322764
11.3763   0.31235
11.695   0.30228
12.0226   0.292542
12.3595   0.283125
12.7057   0.274017
13.0617   0.265209
13.4276   0.256691
13.8038   0.248452
14.1906   0.240483
14.5881   0.232776
14.9968   0.225321
15.417   0.218109
15.8489   0.211134
16.293   0.204386
16.7494   0.197858
17.2187   0.191544
17.7011   0.185435
18.197   0.179525
18.7068   0.173807
19.2309   0.168274
19.7697   0.162922
20.3236   0.157743
20.893   0.152732
21.4783   0.147884
22.08   0.143192
22.6986   0.138652
23.3346   0.134259
23.9883   0.130007
24.6604   0.125893
25.3513   0.121911
26.0615   0.118058
26.7917   0.114329
27.5423   0.11072
28.3139   0.107226
29.1072   0.103845
29.9226   0.100573
30.761   0.0974052
31.6228   0.0943392
32.5087   0.0913715
33.4195   0.0884987
34.3558   0.0857178
35.3183   0.0830258
36.3078   0.0804198
37.325   0.077897
38.3707   0.0754547
39.4457   0.0730902
40.5509   0.0708011
41.6869   0.0685848
42.8549   0.0664391
44.0555   0.0643615
45.2898   0.06235
46.5586   0.0604024
47.863   0.0585166
49.204   0.0566906
50.5825   0.0549225
51.9996   0.0532104
53.4564   0.0515525
54.9541   0.0499471
56.4937   0.0483924
58.0764   0.0468868
59.7035   0.0454288
61.3762   0.0440168
63.0957   0.0426494
64.8634   0.0413251
66.6807   0.0400425
68.5488   0.0388003
70.4693   0.0375972
72.4436   0.0364319
74.4732   0.0353033
76.5597   0.0342101
78.7046   0.0331513
80.9096   0.0321257
83.1764   0.0311322
85.5067   0.03017
87.9023   0.0292378
90.3649   0.0283349
92.8966   0.0274602
95.4993   0.0266129
98.1748   0.0257921
100.925   0.024997
103.753   0.0242267
106.66   0.0234804
109.648   0.0227575
112.72   0.022057
115.878   0.0213785
119.124   0.020721
122.462   0.0200841
125.893   0.0194669
129.42   0.018869
133.045   0.0182897
136.773   0.0177284
140.605   0.0171845
144.544   0.0166575
148.594   0.0161469
152.757   0.0156521
157.036   0.0151726
161.436   0.0147081
165.959   0.0142579
170.608   0.0138216
175.388   0.0133989
180.302   0.0129892
185.353   0.0125923
190.546   0.0122076
195.884   0.0118347
201.372   0.0114734
207.014   0.0111233
212.814   0.0107839
218.776   0.0104551
224.905   0.0101363
231.206   0.00982745
237.684   0.00952806
244.343   0.0092379
251.189   0.00895667
258.226   0.00868409
265.461   0.0084199
272.898   0.00816383
280.543   0.00791563
288.403   0.00767506
296.483   0.00744188
304.789   0.00721586
313.329   0.00699677
322.107   0.00678441
331.131   0.00657856
340.408   0.00637901
349.945   0.00618559
359.749   0.00599808
369.828   0.00581632
380.189   0.00564012
390.841   0.00546932
401.791   0.00530373
413.048   0.00514321
424.62   0.0049876
436.516   0.00483674
448.745   0.00469048
461.318   0.0045487
474.242   0.00441124
487.528   0.00427797
501.187   0.00414877
515.229   0.0040235
529.663   0.00390206
544.503   0.00378431
559.758   0.00367016
575.44   0.00355947
591.562   0.00345216
608.135   0.00334811
625.173   0.00324722
642.688   0.0031494
660.693   0.00305456
679.204   0.0029626
698.232   0.00287343
717.794   0.00278697
737.904   0.00270313
758.578   0.00262184
779.83   0.00254301
801.678   0.00246657
824.138   0.00239246
847.227   0.00232058
870.964   0.00225089
895.365   0.00218331
920.45   0.00211777
946.237   0.00205421
972.747   0.00199258
1000   0.00193282
1028.02   0.00187486
1056.82   0.00181865
1086.43   0.00176415
1116.86   0.00171129
1148.15   0.00166002
1180.32   0.00161031
1213.39   0.00156209
1247.38   0.00151533
1282.33   0.00146999
1318.26   0.00142601
1355.19   0.00138335
1393.16   0.00134198
1432.19   0.00130186
1472.31   0.00126295
1513.56   0.00122521
1555.97   0.0011886
1599.56   0.0011531
1644.37   0.00111867
1690.44   0.00108527
1737.8   0.00105288
1786.49   0.00102146
1836.54   0.000990984
1887.99   0.000961425
1940.89   0.000932755
1995.26   0.000904946
2051.16   0.000877972
2108.63   0.000851809
2167.7   0.00082643
2228.44   0.000801813
2290.87   0.000777935
2355.05   0.000754773
2421.03   0.000732305
2488.86   0.000710511
2558.59   0.00068937
