-10   -5   0.334242
-9.87   -5   0.442174
-9.74   -5   0.599915
-9.61   -5   0.818995
-9.48   -5   1.10955
-9.35   -5   1.47806
-9.22   -5   1.92415
-9.09   -5   2.43627
-8.96   -5   2.98607
-8.83   -5   3.5215
-8.7   -5   3.95908
-8.57   -5   4.17701
-8.44   -5   4.01217
-8.31   -5   3.26698
-8.18   -5   1.73511
-8.05   -5   -0.743195
-7.92   -5   -4.18878
-7.79   -5   -8.36194
-7.66   -5   -12.6506
-7.53   -5   -16.0465
-7.4   -5   -17.2989
-7.27   -5   -15.2771
-7.14   -5   -9.42886
-7.01   -5   -0.0987487
-6.88   -5   11.5025
-6.75   -5   23.6847
-6.62   -5   34.8216
-6.49   -5   43.828
-6.36   -5   50.5064
-6.23   -5   55.8892
-6.1   -5   62.6519
-5.97   -5   74.8154
-5.84   -5   94.3417
-5.71   -5   115.496
-5.58   -5   127.89
-5.45   -5   127.836
-5.32   -5   119.473
-5.19   -5   107.954
-5.06   -5   96.2907
-4.93   -5   85.743
-4.8   -5   76.7289
-4.67   -5   69.3564
-4.54   -5   63.6414
-4.41   -5   59.5662
-4.28   -5   57.0662
-4.15   -5   55.992
-4.02   -5   56.0807
-3.89   -5   56.9661
-3.76   -5   58.2379
-3.63   -5   59.5261
-3.5   -5   60.5713
-3.37   -5   61.2477
-3.24   -5   61.5406
-3.11   -5   61.5017
-2.98   -5   61.2054
-2.85   -5   60.7216
-2.72   -5   60.1055
-2.59   -5   59.3996
-2.46   -5   58.6409
-2.33   -5   57.8684
-2.2   -5   57.127
-2.07   -5   56.4684
-1.94   -5   55.9488
-1.81   -5   55.6261
-1.68   -5   55.5563
-1.55   -5   55.7909
-1.42   -5   56.3731
-1.29   -5   57.3327
-1.16   -5   58.6759
-1.03   -5   60.3767
-0.9   -5   62.3814
-0.77   -5   64.6764
-0.64   -5   67.6115
-0.51   -5   72.3847
-0.38   -5   82.8716
-0.25   -5   110.615
-0.12   -5   185.463
0.01   -5   104.14
0.14   -5   -99.2888
0.27   -5   -21.4554
0.4   -5   -4.07471
0.53   -5   -0.697739
0.66   -5   0.00618661
0.79   -5   0.122975
0.92   -5   0.112063
1.05   -5   0.0804609
1.18   -5   0.0527629
1.31   -5   0.0330109
1.44   -5   0.0198989
1.57   -5   0.0115232
1.7   -5   0.00627961
1.83   -5   0.00307911
1.96   -5   0.0012548
2.09   -5   0.000257372
2.22   -5   -0.00022904
2.35   -5   -0.000420436
2.48   -5   -0.000451143
2.61   -5   -0.000367564
2.74   -5   -0.000295268
